user_id,week,MCQ.TOT.FACT,MCQ.PERC.CO.FACT,EXC.TOT.FACT,EXC.PERC.CO.FACT,VID.TOT.FACT,MCQ.SH.TOT.FACT,TG.DENS.FACT,MC.EVAL.FACT,CONTENT.ACCESS.FACT,ntimes,state
51,13,Q2,Q2,Q2,Q1,0,Q2,Q2,0,0,11,4
52,2,Q2,Q1,Q3,Q2,Q1,Q4,Q4,0,Q3,11,2
52,3,Q2,Q4,Q1,Q3,Q2,Q2,Q3,Q1,Q4,11,2
52,4,Q1,Q4,Q1,Q3,Q1,0,Q2,Q2,Q1,11,4
52,5,Q4,Q3,Q1,Q4,Q1,Q4,Q4,Q4,Q3,11,2
52,6,0,0,Q1,Q2,0,0,Q1,Q4,Q2,11,5
52,7,0,0,Q2,Q3,0,0,Q3,Q2,Q2,11,5
52,8,Q1,Q4,Q1,Q3,Q2,Q2,Q3,0,Q4,11,4
52,9,Q2,Q4,Q1,Q4,Q3,Q3,Q3,0,Q2,11,4
52,10,Q1,Q4,Q2,Q3,0,Q1,Q3,0,Q3,11,4
52,11,0,0,Q1,Q1,0,0,Q1,0,0,11,5
52,13,0,0,0,0,0,0,0,0,0,11,3
53,2,Q1,Q4,0,0,Q1,0,Q2,0,Q1,12,4
53,3,Q3,Q3,Q4,Q4,Q4,Q3,Q3,0,Q4,12,2
53,4,0,0,Q3,Q2,Q1,0,Q1,0,Q2,12,5
53,5,Q2,Q2,Q1,Q3,Q1,Q2,Q4,0,Q2,12,4
53,6,Q2,Q3,Q3,Q2,Q2,Q2,Q2,0,Q3,12,4
53,7,0,0,Q3,Q1,0,0,Q1,0,0,12,5
53,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
53,9,0,0,Q3,Q2,0,0,Q2,0,Q2,12,5
53,10,0,0,Q4,Q1,0,0,Q2,0,0,12,5
53,11,0,0,Q1,Q3,0,0,Q2,0,0,12,5
53,12,0,0,Q2,Q3,0,0,Q2,0,0,12,5
53,13,Q3,Q3,Q2,Q1,Q3,Q3,Q4,0,Q3,12,2
57,2,Q3,Q3,Q3,Q1,Q4,Q2,Q3,0,Q3,12,2
57,3,Q3,Q1,Q2,Q1,Q4,0,Q3,Q3,Q3,12,2
57,4,Q4,Q1,Q4,Q1,Q4,0,Q3,Q2,Q3,12,2
57,5,Q3,Q1,Q3,Q2,Q1,0,Q3,Q2,Q2,12,2
57,6,0,0,Q1,Q3,0,0,Q1,Q2,Q1,12,1
57,7,Q3,Q1,Q3,Q2,Q1,0,Q3,0,Q3,12,4
57,8,Q2,Q1,Q3,Q1,0,0,Q2,0,Q1,12,4
57,9,0,0,Q3,Q2,0,0,Q2,0,Q3,12,5
57,10,Q2,Q2,Q4,Q1,Q4,0,Q3,0,Q3,12,2
57,11,Q3,Q1,Q4,Q1,Q4,0,Q4,Q3,Q4,12,2
57,12,Q4,Q1,Q3,Q2,Q1,0,Q4,0,Q4,12,2
57,13,Q4,Q1,Q4,Q2,Q2,Q2,Q3,0,Q3,12,2
58,2,Q1,Q3,Q1,Q3,Q1,Q2,Q2,0,Q2,12,4
58,3,Q3,Q4,Q1,Q4,Q4,Q3,Q2,0,Q4,12,4
58,4,0,0,Q2,Q4,Q2,0,Q2,0,Q2,12,1
58,5,Q2,Q3,Q1,Q4,Q1,Q3,Q4,0,Q3,12,2
58,6,Q3,Q3,Q2,Q4,0,Q4,Q2,0,Q3,12,2
58,7,Q2,Q4,Q2,Q3,Q4,Q2,Q4,Q3,Q4,12,2
58,8,0,0,Q1,Q4,Q4,0,Q3,0,Q4,12,1
58,9,0,0,Q2,Q4,0,0,Q2,0,0,12,1
58,10,Q1,Q4,Q1,Q4,Q4,Q2,Q4,0,Q3,12,4
58,11,Q2,Q2,Q1,Q4,Q4,Q2,Q4,0,Q4,12,2
58,12,Q3,Q3,Q2,Q4,Q4,Q2,Q4,Q3,Q3,12,2
58,13,Q3,Q4,Q3,Q4,Q4,Q3,Q4,0,Q2,12,2
60,2,0,0,Q4,Q3,0,0,Q1,0,Q1,12,5
60,3,0,0,Q4,Q1,0,0,Q2,0,Q2,12,5
60,4,Q1,Q1,Q4,Q1,0,Q2,Q1,0,Q1,12,4
60,5,0,0,Q3,Q1,0,0,Q1,0,Q4,12,5
60,6,0,0,Q2,Q1,0,0,Q1,0,Q2,12,5
60,7,0,0,Q4,Q2,0,0,Q1,0,0,12,5
60,8,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
60,9,0,0,Q2,Q3,0,0,Q2,0,Q4,12,5
60,10,0,0,Q3,Q1,0,0,Q3,0,Q4,12,5
60,11,0,0,Q2,Q3,0,0,Q2,0,Q3,12,5
60,12,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
60,13,0,0,Q1,Q1,0,0,Q1,0,0,12,5
61,2,0,0,0,0,0,0,Q1,0,0,12,3
61,3,0,0,Q1,Q3,0,0,0,0,0,12,5
61,4,0,0,Q3,Q2,0,0,Q1,0,0,12,5
61,5,0,0,Q1,Q2,0,0,Q1,0,Q1,12,5
61,6,Q1,Q3,0,0,Q4,Q2,Q2,0,Q2,12,4
61,7,0,0,Q2,Q3,0,0,Q2,Q1,Q1,12,5
61,8,0,0,Q4,Q1,0,0,Q2,0,Q1,12,5
61,9,0,0,0,0,0,0,0,0,0,12,3
61,10,0,0,Q3,Q2,0,0,Q2,0,0,12,5
61,11,0,0,Q4,Q1,0,0,Q2,0,Q4,12,5
61,12,0,0,Q4,Q1,Q4,0,Q3,0,Q3,12,5
61,13,Q2,Q1,0,0,Q2,Q4,0,0,0,12,4
62,2,0,0,Q3,Q1,Q1,0,Q1,0,Q1,11,5
62,3,Q1,Q1,Q1,Q4,0,Q1,Q1,0,Q1,11,4
62,4,0,0,Q4,Q1,Q1,0,Q2,0,Q1,11,5
62,5,Q2,Q1,Q4,Q1,0,Q1,Q3,0,Q2,11,4
62,6,Q3,Q1,Q3,Q2,Q4,Q4,Q4,0,Q4,11,2
62,7,0,0,Q4,Q1,0,0,Q1,0,Q1,11,5
62,8,0,0,Q4,Q1,0,0,Q2,0,0,11,5
62,9,0,0,Q3,Q2,0,0,Q2,0,Q1,11,5
62,11,0,0,Q4,Q1,0,0,Q2,0,0,11,5
62,12,Q1,Q1,Q4,Q1,0,0,Q3,0,Q1,11,4
62,13,Q3,Q1,Q4,Q2,Q4,Q4,Q4,0,Q1,11,2
63,2,Q4,Q1,Q1,Q4,Q1,Q3,Q4,Q3,Q4,12,2
63,3,Q4,Q2,Q3,Q2,Q1,0,Q2,Q4,Q4,12,2
63,4,Q3,Q1,Q4,Q2,Q2,0,Q4,Q4,Q4,12,2
63,5,0,0,Q4,Q1,0,0,Q2,Q3,Q4,12,5
63,6,Q4,Q1,Q3,Q3,Q3,0,Q3,Q4,Q4,12,2
63,7,Q3,Q1,Q3,Q2,Q2,0,Q3,0,Q4,12,2
63,8,0,0,Q2,Q3,0,0,Q2,Q3,0,12,5
63,9,0,0,Q3,Q2,Q1,0,Q3,0,Q4,12,5
63,10,0,0,Q2,Q3,Q1,0,Q3,0,Q3,12,5
63,11,Q3,Q1,Q2,Q3,Q3,0,Q4,Q2,Q4,12,2
63,12,Q1,Q4,Q4,Q1,Q2,0,Q3,0,Q2,12,4
63,13,Q4,Q2,Q3,Q2,Q3,0,Q2,0,0,12,4
64,2,Q1,Q2,Q2,Q3,Q1,Q2,Q3,0,Q2,12,4
64,3,Q1,Q1,Q3,Q1,0,Q1,Q1,0,Q2,12,4
64,4,Q2,Q1,Q3,Q2,Q3,Q3,Q3,0,Q4,12,2
64,5,0,0,Q4,Q1,0,0,Q1,0,0,12,5
64,6,Q1,Q2,Q2,Q2,Q2,Q2,Q3,0,Q2,12,4
64,7,0,0,Q4,Q1,0,0,Q1,0,Q1,12,5
64,8,0,0,Q2,Q3,0,0,Q2,0,0,12,5
64,9,0,0,Q3,Q1,0,0,Q1,0,0,12,5
64,10,0,0,Q3,Q2,0,0,Q2,0,0,12,5
64,11,0,0,Q1,Q3,0,0,Q2,0,0,12,5
64,12,0,0,Q2,Q1,0,0,Q2,0,0,12,5
64,13,Q2,Q1,Q2,Q2,Q2,Q4,Q2,0,0,12,4
65,2,Q3,Q1,Q4,Q4,Q1,Q3,Q4,0,Q3,12,2
65,3,Q2,Q3,Q1,Q3,0,Q1,Q2,0,Q1,12,4
65,4,0,0,Q4,Q2,0,0,Q1,0,0,12,5
65,5,0,0,Q2,Q3,0,0,Q1,0,Q1,12,5
65,6,Q2,Q4,Q1,Q2,0,Q2,Q1,0,Q1,12,4
65,7,0,0,Q4,Q1,Q3,0,Q3,0,Q2,12,5
65,8,0,0,Q1,Q4,0,0,Q2,0,0,12,1
65,9,0,0,Q4,Q3,0,0,Q1,0,0,12,5
65,10,0,0,Q3,Q2,0,0,Q2,0,0,12,5
65,11,0,0,Q4,Q1,0,0,Q2,0,Q4,12,5
65,12,0,0,Q4,Q1,0,0,Q3,0,Q1,12,5
65,13,Q4,Q2,Q1,Q1,Q3,Q1,0,0,0,12,4
66,2,0,0,Q2,Q3,0,0,Q1,Q1,Q1,12,5
66,3,0,0,Q3,Q2,Q2,0,Q2,Q4,Q4,12,5
66,4,Q4,Q1,Q1,Q1,Q2,Q2,Q3,Q1,Q3,12,2
66,5,Q3,Q1,Q3,Q2,Q1,Q1,Q4,Q4,Q4,12,2
66,6,Q1,Q1,Q2,Q2,Q2,Q1,Q1,0,Q1,12,4
66,7,Q2,Q2,Q4,Q1,Q1,Q1,Q4,0,Q1,12,4
66,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
66,9,0,0,Q1,Q2,0,0,Q2,0,Q3,12,5
66,10,Q1,Q1,0,0,0,0,Q1,0,Q4,12,4
66,11,0,0,Q3,Q1,0,0,Q2,0,0,12,5
66,12,0,0,Q1,Q3,Q1,0,Q3,Q2,Q1,12,1
66,13,Q2,Q3,Q4,Q1,0,Q1,Q3,0,Q2,12,4
67,3,0,0,Q1,Q3,0,0,0,0,0,8,5
67,4,0,0,Q1,Q1,Q1,0,Q2,0,Q2,8,5
67,5,0,0,0,0,0,0,0,0,0,8,3
67,6,0,0,0,0,0,0,0,0,0,8,3
67,7,0,0,Q3,Q1,0,0,Q1,0,0,8,5
67,9,0,0,0,0,0,0,0,0,0,8,3
67,10,0,0,0,0,0,0,0,0,0,8,3
67,12,0,0,0,0,0,0,Q1,0,Q2,8,3
68,2,Q4,Q4,Q1,Q4,Q2,Q4,Q4,Q1,Q3,12,2
68,3,Q2,Q4,Q2,Q4,Q1,0,Q4,Q2,Q4,12,2
68,4,Q2,Q4,Q2,Q4,Q2,Q1,Q3,Q1,Q4,12,2
68,5,Q3,Q2,Q4,Q3,Q2,Q1,Q4,Q1,Q2,12,2
68,6,Q3,Q4,Q2,Q2,0,Q1,Q1,0,Q1,12,4
68,7,0,0,Q2,Q3,Q2,0,Q3,0,Q3,12,5
68,8,Q3,Q1,Q3,Q3,Q1,0,Q4,Q4,Q3,12,2
68,9,0,0,Q3,Q2,0,0,Q2,0,Q4,12,5
68,10,Q2,Q2,Q4,Q3,Q2,0,Q4,0,Q3,12,2
68,11,Q1,Q4,Q1,Q4,Q1,0,Q3,0,Q2,12,4
68,12,0,0,Q1,Q4,0,0,Q2,0,Q2,12,1
68,13,Q3,Q4,Q3,Q4,Q1,Q1,Q4,0,Q2,12,4
70,2,Q1,Q3,Q3,Q2,Q3,Q1,Q2,0,Q2,12,4
70,3,Q1,Q2,Q2,Q1,Q1,Q1,Q3,Q1,Q1,12,4
70,4,0,0,Q2,Q1,Q2,0,Q1,0,Q2,12,5
70,5,0,0,0,0,0,0,Q1,0,0,12,3
70,6,Q3,Q2,Q1,Q1,0,Q3,Q2,0,Q3,12,4
70,7,0,0,Q4,Q1,0,0,Q1,0,Q1,12,5
70,8,0,0,Q3,Q1,0,0,Q2,0,0,12,5
70,9,0,0,Q4,Q1,0,0,Q2,Q4,Q4,12,5
70,10,0,0,0,0,0,0,Q1,0,Q1,12,3
70,11,0,0,Q3,Q2,0,0,Q2,Q1,Q4,12,5
70,12,Q1,0,Q3,Q3,0,Q1,Q3,0,Q3,12,4
70,13,Q1,Q1,Q2,Q2,Q3,Q2,Q4,Q3,Q2,12,2
72,3,0,0,Q1,0,Q1,0,Q1,0,Q1,9,3
72,4,0,0,0,0,0,0,Q1,0,Q1,9,3
72,5,Q1,Q4,0,0,Q3,Q1,Q1,0,Q1,9,4
72,6,0,0,0,0,0,0,0,0,0,9,3
72,8,Q4,Q2,0,0,0,Q4,Q3,0,Q2,9,4
72,9,Q2,Q2,0,0,0,Q3,Q2,0,Q2,9,4
72,11,0,0,0,0,0,0,0,0,0,9,3
72,12,0,0,0,0,0,0,0,0,0,9,3
72,13,Q4,Q1,Q3,Q1,Q4,Q3,Q4,0,Q1,9,2
74,2,Q1,Q2,Q2,Q3,0,Q2,Q2,0,Q3,12,4
74,3,Q1,Q1,Q4,Q1,0,Q2,Q2,0,Q3,12,4
74,4,Q3,Q1,Q3,Q2,0,Q3,Q3,0,Q2,12,4
74,5,Q2,Q2,Q4,Q1,0,Q3,Q3,0,Q4,12,4
74,6,Q4,Q3,Q3,Q2,Q4,Q2,Q4,Q1,Q4,12,2
74,7,0,0,Q1,Q3,0,0,Q1,0,0,12,5
74,8,0,0,Q4,Q3,0,0,Q2,Q1,Q1,12,5
74,9,0,0,Q1,Q4,0,0,Q1,0,Q2,12,1
74,10,0,0,Q1,Q4,0,0,Q1,0,0,12,1
74,11,0,0,Q1,Q4,Q1,0,Q2,0,Q2,12,1
74,12,Q2,Q4,Q1,Q4,Q1,Q2,Q3,0,Q2,12,4
74,13,Q4,Q2,Q3,Q2,Q4,Q2,0,0,0,12,4
76,2,0,0,0,0,0,0,Q1,Q1,Q1,12,3
76,3,0,0,Q1,0,0,0,Q1,0,Q1,12,3
76,4,0,0,Q1,Q3,0,0,Q1,0,Q1,12,1
76,5,Q1,Q3,Q3,Q1,Q3,0,Q3,0,Q1,12,4
76,6,0,0,0,0,0,0,0,0,0,12,3
76,7,0,0,Q4,Q1,0,0,Q2,Q2,0,12,5
76,8,Q3,Q3,Q3,Q2,0,Q3,Q4,Q4,Q2,12,2
76,9,0,0,Q1,0,0,0,Q1,0,0,12,3
76,10,Q3,Q4,Q4,Q1,0,Q4,Q4,Q2,Q1,12,2
76,11,Q3,Q3,Q2,Q1,0,Q4,Q3,0,Q1,12,2
76,12,Q2,Q3,Q3,Q2,0,Q3,Q4,Q1,Q2,12,2
76,13,0,0,Q1,Q1,0,0,Q3,Q1,0,12,5
77,2,0,0,Q3,Q2,0,0,Q1,0,Q1,12,5
77,3,Q1,Q4,Q4,Q4,0,Q1,Q2,0,Q2,12,4
77,4,0,0,Q1,Q3,0,0,Q1,0,0,12,5
77,5,0,0,Q4,Q1,0,0,Q1,0,Q2,12,5
77,6,Q3,Q4,Q4,Q3,0,Q2,Q2,0,Q2,12,4
77,7,0,0,Q2,Q3,Q1,0,Q3,0,Q3,12,5
77,8,0,0,Q1,Q3,0,0,Q2,0,0,12,5
77,9,0,0,Q4,Q3,0,0,Q2,0,Q2,12,5
77,10,0,0,Q4,Q1,0,0,Q2,0,Q2,12,5
77,11,0,0,Q2,Q3,0,0,Q2,0,Q1,12,5
77,12,0,0,Q2,Q3,0,0,Q3,0,Q3,12,5
77,13,Q1,Q2,Q3,Q3,Q3,Q1,0,0,0,12,4
78,2,Q1,Q1,0,0,0,Q2,Q2,0,Q2,12,4
78,3,Q3,Q3,Q4,Q3,Q1,Q3,Q4,Q3,Q1,12,2
78,4,0,0,Q1,Q2,0,0,Q1,0,0,12,5
78,5,Q2,Q3,Q4,Q1,0,Q2,Q4,Q2,Q4,12,2
78,6,Q2,Q4,Q4,Q2,Q3,Q3,Q3,Q4,Q2,12,2
78,7,0,0,Q1,Q4,0,0,Q1,0,0,12,1
78,8,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
78,9,0,0,Q3,Q2,0,0,Q3,Q1,Q1,12,5
78,10,0,0,Q4,Q1,Q2,0,Q3,0,Q1,12,5
78,11,0,0,Q3,Q2,0,0,Q2,0,0,12,5
78,12,0,0,Q4,Q1,0,0,Q3,0,Q1,12,5
78,13,Q1,Q1,Q4,Q2,Q2,Q2,Q2,0,0,12,4
79,2,Q1,Q1,Q1,Q1,Q2,Q2,Q2,0,Q1,12,4
79,3,Q3,Q3,Q3,Q3,Q3,Q3,Q4,Q2,Q3,12,2
79,4,0,0,0,0,0,0,Q1,0,Q1,12,3
79,5,Q1,Q4,Q2,Q3,Q3,Q1,Q3,Q2,Q1,12,4
79,6,Q4,Q2,Q3,Q1,Q4,Q4,Q4,Q4,Q2,12,2
79,7,0,0,Q2,Q3,0,0,Q2,Q4,Q1,12,5
79,8,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
79,9,0,0,Q2,Q2,0,0,Q1,0,0,12,5
79,10,0,0,Q2,Q3,0,0,Q3,0,Q1,12,5
79,11,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
79,12,0,0,Q1,Q3,0,0,Q2,0,Q2,12,5
79,13,Q1,Q1,Q4,Q2,Q1,Q1,Q3,0,0,12,4
80,2,Q2,Q3,Q3,Q1,Q1,Q3,Q2,0,Q3,12,4
80,3,Q3,Q2,Q3,Q2,Q4,Q1,Q2,Q1,Q4,12,4
80,4,Q2,Q2,Q4,Q1,Q4,Q1,Q3,0,Q2,12,4
80,5,Q1,Q4,Q1,Q3,Q1,0,Q3,0,Q3,12,4
80,6,Q3,Q4,Q3,Q1,Q4,Q2,Q3,0,Q3,12,4
80,7,0,0,Q1,Q1,0,0,Q2,0,Q1,12,5
80,8,0,0,Q4,Q1,Q2,0,Q2,0,Q2,12,5
80,9,0,0,Q4,Q1,0,0,Q1,0,0,12,5
80,10,0,0,Q2,Q3,0,0,Q2,0,0,12,5
80,11,0,0,Q4,Q1,0,0,Q2,0,0,12,5
80,12,0,0,Q4,Q1,0,0,Q2,0,0,12,5
80,13,Q4,Q1,Q2,Q3,Q3,Q1,Q3,0,0,12,4
81,2,0,0,0,0,0,0,Q1,0,Q1,12,3
81,3,Q1,Q3,Q4,Q2,Q1,Q1,Q2,0,Q1,12,4
81,4,Q4,Q1,Q3,Q2,Q1,Q2,Q3,Q3,Q4,12,2
81,5,Q1,Q4,Q3,Q2,0,0,Q2,Q4,Q3,12,4
81,6,Q2,Q1,Q1,Q1,Q3,Q3,Q2,Q3,Q1,12,4
81,7,Q2,Q2,Q3,Q2,0,Q2,Q3,Q3,Q1,12,4
81,8,0,0,Q2,Q3,0,0,Q2,Q3,0,12,5
81,9,0,0,Q3,Q2,0,0,Q2,Q2,Q2,12,5
81,10,0,0,0,0,0,0,Q3,Q1,Q2,12,3
81,11,0,0,Q4,Q2,0,0,Q3,Q4,Q3,12,5
81,12,Q1,Q3,Q3,Q2,0,0,Q3,Q1,Q4,12,4
81,13,Q1,Q1,Q2,Q2,Q1,Q1,0,0,0,12,4
83,2,0,0,0,0,0,0,Q2,0,Q1,12,3
83,3,Q4,Q1,Q4,Q3,Q4,Q3,Q4,0,Q4,12,2
83,4,Q1,Q1,Q3,Q1,Q4,0,Q3,0,Q2,12,4
83,5,Q2,Q1,Q2,Q2,Q4,Q3,Q4,0,Q3,12,2
83,6,Q3,Q2,Q2,Q2,Q1,Q3,Q3,0,Q1,12,4
83,7,0,0,Q3,Q2,Q4,0,Q2,0,Q1,12,5
83,8,0,0,Q2,Q3,0,0,Q2,0,0,12,5
83,9,0,0,Q2,Q1,0,0,Q2,0,Q1,12,5
83,10,0,0,Q4,Q2,0,0,Q2,0,0,12,5
83,11,0,0,Q4,Q1,0,0,Q2,0,0,12,5
83,12,0,0,Q4,Q1,0,0,Q2,0,0,12,5
83,13,Q3,Q1,Q1,Q2,Q2,Q3,Q1,0,0,12,4
85,2,0,0,0,0,0,0,0,0,0,12,3
85,3,Q1,Q1,Q2,Q3,Q3,0,Q2,0,Q4,12,4
85,4,0,0,Q2,Q3,0,0,Q2,0,Q2,12,5
85,5,0,0,Q3,Q1,0,0,Q1,0,Q1,12,5
85,6,0,0,Q1,Q3,0,0,Q1,0,Q1,12,5
85,7,0,0,Q3,Q2,0,0,Q2,0,Q3,12,5
85,8,0,0,Q3,Q2,0,0,Q3,0,Q4,12,5
85,9,0,0,Q4,Q1,0,0,Q2,0,Q3,12,5
85,10,0,0,Q3,Q2,0,0,Q3,0,0,12,5
85,11,0,0,Q3,Q2,0,0,Q2,0,0,12,5
85,12,0,0,Q3,Q2,0,0,Q2,0,0,12,5
85,13,Q2,Q3,Q1,Q1,Q1,Q1,Q4,0,Q1,12,4
86,2,0,0,Q2,Q3,0,0,Q1,0,0,12,5
86,3,Q1,Q1,Q2,Q3,0,Q2,Q2,0,Q1,12,4
86,4,0,0,Q3,Q2,0,0,Q1,0,Q1,12,5
86,5,0,0,Q3,Q2,0,0,Q1,0,0,12,5
86,6,0,0,Q4,Q4,0,0,Q1,0,Q1,12,5
86,7,0,0,Q4,Q1,0,0,Q1,0,0,12,5
86,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
86,9,0,0,Q3,Q2,0,0,Q1,0,0,12,5
86,10,0,0,Q2,Q3,0,0,0,0,0,12,5
86,11,0,0,Q2,Q3,0,0,Q2,0,0,12,5
86,12,0,0,Q2,Q3,0,0,Q3,0,0,12,5
86,13,0,0,Q4,Q2,0,0,0,0,0,12,5
87,2,0,0,Q1,Q3,0,0,Q1,0,Q1,12,1
87,3,Q2,Q1,Q2,Q3,Q1,Q2,Q3,0,Q2,12,4
87,4,Q1,Q4,Q3,Q2,Q1,Q1,Q3,0,Q2,12,4
87,5,0,0,Q3,Q1,Q2,0,Q2,0,Q1,12,5
87,6,Q1,0,Q2,Q2,Q1,Q1,Q1,0,Q1,12,4
87,7,0,0,Q2,Q3,Q3,0,Q2,0,Q2,12,5
87,8,0,0,Q2,Q3,0,0,Q2,0,0,12,5
87,9,0,0,Q2,Q3,0,0,Q2,0,Q4,12,5
87,10,0,0,0,0,0,0,0,0,0,12,3
87,11,0,0,Q4,Q1,0,0,Q2,0,Q3,12,5
87,12,0,0,Q1,Q3,0,0,Q3,0,Q1,12,5
87,13,0,0,Q2,Q3,Q1,0,0,0,0,12,5
89,2,Q3,Q2,Q3,Q1,Q4,0,Q3,Q2,Q3,12,2
89,3,Q1,Q1,Q4,Q1,Q2,0,Q2,Q1,Q2,12,4
89,4,Q1,Q1,Q1,Q4,Q4,0,Q2,Q2,Q3,12,4
89,5,Q1,Q4,Q1,Q4,Q4,0,Q3,Q2,Q4,12,4
89,6,Q4,Q1,Q1,Q4,0,Q4,Q2,Q3,Q2,12,4
89,7,0,0,Q1,Q4,Q2,0,Q2,0,Q4,12,1
89,8,0,0,Q1,Q4,Q2,0,Q1,0,Q3,12,1
89,9,0,0,Q1,Q4,0,0,Q1,0,Q3,12,1
89,10,0,0,Q1,Q4,0,0,Q1,0,Q3,12,1
89,11,Q1,Q4,Q1,Q4,0,0,Q1,0,Q3,12,4
89,12,0,0,Q1,Q4,Q3,0,Q2,0,Q4,12,1
89,13,Q3,Q1,Q1,Q1,Q1,Q4,Q1,0,Q4,12,4
90,2,Q1,Q1,Q1,Q4,Q2,Q2,Q3,0,Q4,10,4
90,3,0,0,Q2,Q1,0,0,Q1,0,0,10,5
90,4,0,0,Q2,Q2,Q2,0,Q2,0,Q3,10,5
90,5,0,0,Q1,Q4,0,0,Q1,0,0,10,1
90,6,Q2,Q2,0,0,Q3,Q2,Q2,Q1,Q4,10,4
90,7,0,0,Q3,Q1,0,0,Q1,0,0,10,5
90,8,0,0,Q1,Q2,0,0,Q2,0,0,10,5
90,9,0,0,Q1,Q4,0,0,0,0,0,10,1
90,12,0,0,Q1,Q1,0,0,Q2,0,0,10,5
90,13,Q2,Q2,0,0,Q1,Q2,0,0,0,10,4
92,2,Q2,Q4,0,0,Q3,0,Q1,0,Q1,12,4
92,3,Q3,Q2,Q2,Q2,Q4,0,Q2,0,Q3,12,2
92,4,Q2,Q4,Q1,Q2,Q4,0,Q3,Q1,Q3,12,2
92,5,Q2,Q2,Q2,Q3,Q4,Q1,Q3,0,Q3,12,2
92,6,Q2,Q3,Q3,Q2,Q4,Q3,Q3,0,Q2,12,2
92,7,Q3,Q1,Q2,Q3,Q4,Q2,Q4,Q1,Q3,12,2
92,8,Q3,Q3,Q2,Q3,Q4,Q4,Q4,0,Q3,12,2
92,9,Q2,Q1,Q2,Q3,Q4,Q3,Q3,0,Q3,12,2
92,10,Q2,Q2,Q4,Q4,Q4,Q3,Q4,0,Q3,12,2
92,11,Q1,Q1,Q2,Q3,Q4,Q2,Q4,0,Q2,12,2
92,12,Q2,Q2,Q2,Q3,Q4,Q3,Q4,0,Q2,12,2
92,13,Q2,Q2,Q4,Q3,Q4,Q3,Q4,0,Q2,12,2
94,2,0,0,0,0,0,0,Q2,Q2,Q1,12,3
94,3,Q4,Q2,Q2,Q1,Q3,Q4,Q4,Q3,Q3,12,2
94,4,Q4,Q3,Q1,Q3,Q2,Q4,Q3,0,Q2,12,2
94,5,Q4,Q3,Q4,Q1,Q3,Q4,Q4,Q4,Q2,12,2
94,6,Q2,Q2,Q1,Q4,Q3,Q3,Q3,Q4,Q3,12,2
94,7,Q3,Q3,Q4,Q1,Q2,Q4,Q4,0,Q3,12,2
94,8,0,0,Q2,Q2,Q1,0,Q4,0,Q3,12,5
94,9,Q4,Q3,Q3,Q2,Q3,Q4,Q4,0,Q3,12,2
94,10,0,0,0,0,0,0,0,0,0,12,3
94,11,Q4,Q4,Q3,Q2,Q4,Q4,Q4,Q3,Q2,12,2
94,12,0,0,Q4,Q1,0,0,Q3,0,Q2,12,5
94,13,Q1,Q4,Q1,Q4,Q4,Q1,Q1,0,0,12,4
95,2,Q3,Q2,Q2,Q3,Q1,0,Q3,Q4,Q2,12,2
95,3,Q3,Q2,Q1,Q3,Q1,0,Q2,Q3,Q2,12,4
95,4,Q1,Q4,Q3,Q4,Q1,0,Q2,Q1,Q1,12,4
95,5,0,0,Q3,Q2,0,0,Q1,0,Q1,12,5
95,6,Q1,Q1,Q1,Q2,Q1,Q1,Q1,0,Q1,12,4
95,7,0,0,Q3,Q2,0,0,Q1,0,Q1,12,5
95,8,0,0,Q2,Q3,0,0,Q2,0,0,12,5
95,9,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
95,10,0,0,Q3,Q2,0,0,Q2,0,0,12,5
95,11,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
95,12,0,0,Q2,Q3,0,0,Q2,0,0,12,5
95,13,Q1,Q3,Q3,Q3,0,0,Q2,0,0,12,4
96,3,0,0,0,0,0,0,Q1,0,Q2,11,3
96,4,Q1,Q3,Q3,Q2,Q1,0,Q2,0,Q2,11,4
96,5,0,0,Q3,Q1,0,0,Q1,0,Q1,11,5
96,6,Q4,Q3,Q3,Q1,Q4,Q4,Q4,Q1,Q4,11,2
96,7,0,0,Q2,Q3,0,0,Q1,0,0,11,5
96,8,0,0,Q2,Q3,0,0,Q2,0,0,11,5
96,9,Q1,0,Q4,Q1,0,Q1,Q2,0,Q3,11,4
96,10,0,0,Q3,Q2,0,0,Q2,0,0,11,5
96,11,0,0,Q4,Q1,0,0,Q2,0,0,11,5
96,12,0,0,Q4,Q1,Q1,0,Q3,0,Q1,11,5
96,13,Q3,Q2,Q1,Q1,Q2,Q4,Q2,0,0,11,4
97,2,0,0,0,0,0,0,0,0,0,12,3
97,3,0,0,Q1,Q1,0,0,Q1,0,Q1,12,5
97,4,0,0,Q4,Q1,0,0,Q1,0,Q1,12,5
97,5,Q1,Q4,Q1,Q1,0,0,Q2,0,Q2,12,4
97,6,Q3,Q2,Q3,Q3,Q3,Q3,Q4,0,Q2,12,2
