user_id,week,MCQ.TOT.FACT,MCQ.PERC.CO.FACT,EXC.TOT.FACT,EXC.PERC.CO.FACT,VID.TOT.FACT,MCQ.SH.TOT.FACT,TG.DENS.FACT,MC.EVAL.FACT,MC.ORIENT.FACT,CONTENT.ACCESS.FACT,ntimes
296,8,0,0,Q2,Q2,0,0,Q2,0,0,0,12
296,9,0,0,Q4,Q2,0,0,Q2,0,0,Q3,12
296,10,0,0,Q2,Q2,0,0,Q2,0,0,0,12
296,11,0,0,Q3,Q2,0,0,Q2,0,0,0,12
296,12,0,0,Q3,Q2,0,0,Q2,0,0,0,12
296,13,Q1,Q4,Q2,Q1,0,0,Q1,0,0,0,12
298,2,Q1,Q1,Q4,Q1,0,Q1,Q2,0,0,Q2,12
298,3,Q1,Q1,Q2,Q2,Q4,Q1,Q2,0,0,Q1,12
298,4,0,0,Q4,Q1,0,0,Q1,0,0,0,12
298,5,0,0,Q4,Q1,Q1,0,Q3,0,0,Q3,12
298,6,Q1,0,Q3,Q2,Q4,Q1,Q2,Q1,0,Q4,12
298,7,0,0,Q4,Q1,Q3,0,Q3,0,0,Q2,12
298,8,0,0,Q4,Q1,Q1,0,Q3,0,0,Q2,12
298,9,0,0,Q1,Q3,0,0,Q2,0,0,0,12
298,10,0,0,Q2,Q3,Q1,0,Q3,0,0,Q1,12
298,11,0,0,Q4,Q1,0,0,Q2,0,0,0,12
298,12,0,0,Q4,Q1,0,0,Q2,0,0,0,12
298,13,Q1,Q1,Q2,Q2,Q4,Q2,Q4,0,0,Q4,12
299,2,0,0,0,0,0,0,Q1,0,0,Q1,11
299,3,Q1,Q1,Q2,Q4,0,Q2,Q2,Q1,0,Q2,11
299,4,0,0,0,0,0,0,Q1,0,0,Q1,11
299,5,Q2,Q2,0,0,0,Q3,Q2,0,Q1,Q1,11
299,6,Q2,Q2,0,0,0,Q2,Q1,0,Q3,Q2,11
299,7,0,0,0,0,0,0,0,0,0,0,11
299,9,0,0,0,0,0,0,0,0,0,0,11
299,10,0,0,0,0,0,0,Q2,Q3,Q3,Q2,11
299,11,0,0,0,0,0,0,0,0,0,0,11
299,12,0,0,0,0,0,0,0,0,0,0,11
299,13,Q3,Q2,Q2,Q2,Q2,Q4,0,0,0,0,11
300,2,Q2,Q4,Q4,Q3,0,Q3,Q4,Q4,0,Q2,12
300,3,Q4,Q2,Q2,Q3,Q4,Q4,Q4,Q4,0,Q4,12
300,4,Q4,Q4,Q2,Q3,Q4,0,Q4,Q4,0,Q4,12
300,5,Q4,Q4,Q4,Q4,Q2,0,Q4,Q4,0,Q4,12
300,6,Q3,Q3,Q3,Q4,Q1,0,Q2,0,0,Q3,12
300,7,Q4,Q2,Q2,Q3,Q4,0,Q4,Q4,Q3,Q3,12
300,8,Q4,Q2,Q3,Q1,Q3,0,Q4,Q2,0,Q4,12
300,9,Q4,Q4,Q2,Q4,Q4,0,Q4,Q4,Q1,Q3,12
300,10,Q4,Q1,Q1,Q4,Q3,0,Q4,Q4,0,Q3,12
300,11,Q4,Q3,Q1,Q4,Q4,Q1,Q4,Q4,0,Q3,12
300,12,Q2,Q3,Q3,Q3,Q3,0,Q2,0,0,0,12
300,13,Q4,Q4,Q1,Q3,0,Q1,Q2,0,0,Q2,12
301,2,Q4,Q2,Q3,Q1,Q3,Q4,Q4,Q4,Q3,Q4,12
301,3,Q1,Q4,Q1,Q1,Q2,Q1,Q1,Q1,0,Q3,12
301,4,0,0,Q4,Q1,0,0,Q1,Q3,0,0,12
301,5,0,0,Q3,Q2,0,0,Q2,Q3,Q2,Q3,12
301,6,Q3,Q3,Q4,Q2,Q3,Q2,Q4,Q4,0,Q4,12
301,7,0,0,Q3,Q2,0,0,Q3,Q4,0,Q1,12
301,8,0,0,Q2,Q3,0,0,Q2,0,0,Q1,12
301,9,0,0,Q2,Q3,0,0,Q2,0,0,0,12
301,10,0,0,Q2,Q3,0,0,Q2,0,0,0,12
301,11,0,0,Q3,Q2,0,0,Q2,0,0,Q3,12
301,12,0,0,Q3,Q2,0,0,Q2,0,0,0,12
301,13,Q2,Q3,Q3,Q3,0,Q2,0,0,0,0,12
302,2,Q3,Q4,Q2,Q2,Q4,Q3,Q3,0,Q4,Q4,12
302,3,Q2,Q3,Q1,Q1,Q4,Q3,Q3,0,Q1,Q4,12
302,4,Q1,Q1,Q2,Q3,Q4,Q3,Q3,0,0,Q3,12
302,5,0,0,Q4,Q3,Q3,0,Q2,0,0,Q3,12
302,6,Q2,Q2,Q3,Q3,Q4,Q3,Q3,0,Q1,Q3,12
302,7,Q2,Q3,Q2,Q3,0,Q3,Q3,0,0,Q4,12
302,8,Q2,Q1,Q1,Q1,0,Q4,Q4,0,0,Q3,12
302,9,Q1,0,Q4,Q2,0,Q2,Q3,0,0,Q1,12
302,10,Q1,Q2,Q1,Q3,0,Q3,Q4,0,0,Q3,12
302,11,0,0,Q2,Q3,0,0,Q2,0,0,Q3,12
302,12,0,0,Q2,Q2,0,0,Q2,0,0,0,12
302,13,Q1,Q3,Q4,Q4,0,Q2,Q2,0,0,0,12
303,2,Q2,Q1,Q4,Q2,Q4,Q4,Q4,0,Q2,Q2,10
303,3,0,0,Q1,Q3,0,0,Q1,0,0,Q1,10
303,4,0,0,0,0,0,0,Q1,0,0,Q1,10
303,5,0,0,Q3,Q1,Q1,0,Q1,0,0,Q2,10
303,6,Q1,Q1,Q1,Q1,0,Q1,Q1,0,0,Q1,10
303,7,0,0,Q1,Q2,0,0,Q1,0,0,0,10
303,8,0,0,Q1,Q2,0,0,Q2,0,Q2,Q2,10
303,10,0,0,0,0,0,0,0,0,0,0,10
303,11,0,0,Q1,Q1,0,0,Q2,0,0,0,10
303,13,0,0,0,0,Q1,0,0,0,0,0,10
304,2,0,0,Q4,Q1,Q2,0,Q2,Q1,Q4,Q3,12
304,3,Q2,Q1,Q2,Q3,Q2,Q3,Q3,Q1,Q2,Q3,12
304,4,Q3,Q4,Q2,Q3,Q4,Q1,Q4,0,Q4,Q4,12
304,5,Q3,Q2,Q4,Q3,Q4,0,Q3,0,Q1,Q3,12
304,6,Q3,Q2,Q2,Q4,Q3,0,Q2,0,0,Q3,12
304,7,Q2,Q3,Q1,Q4,Q3,0,Q4,0,0,Q3,12
304,8,Q3,Q3,Q3,Q4,Q3,0,Q4,0,0,Q4,12
304,9,0,0,Q2,Q3,0,0,Q3,0,0,Q3,12
304,10,Q3,Q3,Q2,Q2,0,0,Q2,0,0,Q1,12
304,11,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
304,12,Q4,Q1,Q4,Q3,Q3,Q1,Q4,0,Q2,Q4,12
304,13,Q4,Q3,Q3,Q4,Q2,Q1,Q4,0,Q1,Q4,12
305,2,Q3,Q3,Q4,Q4,Q4,Q4,Q4,Q2,Q2,Q4,12
305,3,Q3,Q3,Q3,Q1,Q2,Q4,Q4,Q4,Q4,Q4,12
305,4,Q2,Q3,Q4,Q1,Q1,Q3,Q3,Q2,0,Q2,12
305,5,Q4,Q3,Q3,Q2,Q4,Q4,Q4,0,Q1,Q4,12
305,6,Q4,Q1,Q4,Q2,0,Q4,Q3,Q3,Q1,Q2,12
305,7,Q2,Q4,Q3,Q2,Q3,Q3,Q4,0,0,Q4,12
305,8,Q2,Q4,Q4,Q1,Q2,Q2,Q4,0,0,Q4,12
305,9,0,0,Q4,Q1,0,0,Q2,0,Q1,Q2,12
305,10,0,0,Q2,Q3,0,0,Q2,0,0,0,12
305,11,Q2,Q4,Q3,Q2,Q1,Q2,Q4,0,0,Q2,12
305,12,Q2,Q2,Q2,Q3,Q1,Q4,Q4,0,Q1,Q3,12
305,13,Q2,Q3,Q4,Q3,Q1,Q4,0,0,0,0,12
306,2,Q2,Q3,Q4,Q3,Q4,Q1,Q4,Q1,Q4,Q4,12
306,3,Q3,Q4,Q2,Q3,Q1,Q3,Q4,Q4,0,Q3,12
306,4,Q4,Q4,Q2,Q3,Q4,Q4,Q4,Q2,Q1,Q4,12
306,5,Q2,Q3,Q3,Q1,Q3,Q3,Q4,0,0,Q3,12
306,6,Q4,Q4,Q4,Q3,Q4,Q4,Q4,0,0,Q4,12
306,7,0,0,Q4,Q1,Q3,0,Q3,0,0,Q1,12
306,8,0,0,Q4,Q2,Q1,0,Q3,0,0,Q3,12
306,9,0,0,Q1,Q2,0,0,Q2,0,0,0,12
306,10,Q1,Q4,0,0,Q4,Q1,Q3,0,0,Q1,12
306,11,Q4,Q4,Q3,Q2,Q4,Q4,Q4,0,0,Q4,12
306,12,Q1,Q4,Q2,Q3,0,0,Q3,0,0,Q3,12
306,13,Q4,Q3,Q4,Q3,Q3,Q4,Q4,0,0,Q3,12
308,2,Q3,Q4,Q4,Q2,Q4,Q1,Q4,0,0,Q1,12
308,3,Q1,Q1,Q1,Q3,Q4,Q2,Q2,0,0,Q1,12
308,4,0,0,Q3,Q2,0,0,Q1,0,0,0,12
308,5,0,0,Q3,Q1,0,0,Q1,0,0,0,12
308,6,0,0,Q1,Q1,0,0,Q1,0,0,0,12
308,7,0,0,Q1,Q1,0,0,Q1,0,0,Q1,12
308,8,0,0,Q1,Q3,0,0,Q2,0,0,Q1,12
308,9,0,0,Q1,Q1,Q1,0,0,0,0,0,12
308,10,0,0,Q2,Q3,0,0,Q2,0,0,0,12
308,11,0,0,0,0,0,0,0,0,0,0,12
308,12,0,0,Q4,Q1,0,0,Q2,0,0,0,12
308,13,Q3,Q2,0,0,Q2,Q3,Q4,0,0,Q1,12
310,2,Q4,Q2,Q1,Q4,Q4,Q4,Q4,Q1,Q3,Q4,12
310,3,Q2,Q3,Q3,Q3,Q3,Q3,Q4,Q3,0,Q3,12
310,4,Q1,Q4,Q1,Q4,Q3,Q1,Q3,Q1,Q3,Q4,12
310,5,Q3,Q1,Q1,Q4,Q4,Q4,Q4,0,0,Q4,12
310,6,Q2,Q3,Q4,Q4,Q3,Q3,Q3,0,Q1,Q4,12
310,7,0,0,Q1,Q4,0,0,Q2,Q3,Q1,Q3,12
310,8,Q2,Q4,Q1,Q4,Q1,Q2,Q3,0,0,Q2,12
310,9,0,0,Q1,Q4,Q3,0,Q3,Q2,0,Q2,12
310,10,Q1,Q4,Q1,Q4,Q3,Q1,Q4,0,0,Q4,12
310,11,Q2,Q1,Q3,Q4,Q4,Q4,Q2,0,0,Q2,12
310,12,Q4,Q2,Q4,Q4,Q4,Q4,Q4,0,Q1,Q4,12
310,13,Q1,Q4,Q1,Q4,Q2,Q1,Q4,Q1,0,Q4,12
311,2,Q2,Q2,Q1,Q4,Q2,Q4,Q3,0,Q1,Q4,12
311,3,Q2,Q1,Q3,Q2,Q2,Q3,Q3,0,0,Q2,12
311,4,Q2,Q2,Q3,Q3,Q3,Q3,Q4,0,0,Q3,12
311,5,Q1,Q3,Q3,Q1,Q3,Q1,Q4,0,Q2,Q4,12
311,6,Q3,Q2,Q2,Q3,Q1,Q4,Q3,0,0,Q3,12
311,7,Q1,Q2,Q3,Q3,Q3,Q3,Q4,Q1,Q1,Q3,12
311,8,Q1,Q1,Q2,Q3,Q2,Q1,Q4,0,0,Q4,12
311,9,Q1,Q1,Q2,Q3,Q2,Q1,Q3,0,0,Q2,12
311,10,0,0,Q3,Q2,0,0,Q2,0,0,0,12
311,11,0,0,Q2,Q3,Q1,0,Q3,0,0,Q3,12
311,12,0,0,Q3,Q2,0,0,Q3,0,0,Q3,12
311,13,Q1,Q1,Q3,Q3,Q2,Q3,Q4,Q4,Q2,Q4,12
312,2,Q2,Q4,Q3,Q4,Q1,Q1,Q3,0,Q1,Q1,12
312,3,Q1,Q4,Q1,Q4,Q1,0,Q2,Q3,0,Q3,12
312,4,0,0,Q1,Q4,0,0,Q1,Q3,0,Q3,12
312,5,0,0,Q1,Q4,0,0,Q1,Q2,0,Q1,12
312,6,Q1,Q4,Q2,Q4,0,0,Q1,Q3,Q4,Q2,12
312,7,0,0,Q1,Q4,0,0,Q1,Q4,0,Q1,12
312,8,0,0,Q1,Q4,0,0,Q1,0,0,Q1,12
312,9,0,0,Q1,Q4,0,0,Q1,0,0,0,12
312,10,0,0,0,0,0,0,Q2,Q1,0,Q3,12
312,11,0,0,Q2,Q4,0,0,Q1,0,0,Q2,12
312,12,0,0,Q1,Q4,0,0,Q1,0,0,Q1,12
312,13,Q2,Q4,Q1,Q4,0,Q2,Q1,0,0,0,12
313,2,Q3,Q1,Q1,Q3,Q4,Q2,Q3,Q1,0,Q3,12
313,3,Q3,Q2,Q1,Q4,Q3,Q1,Q4,Q1,0,Q3,12
313,4,Q4,Q1,Q1,Q4,Q2,Q3,Q3,Q1,0,Q3,12
313,5,Q3,Q2,Q1,Q4,Q1,0,Q3,0,0,Q4,12
313,6,Q3,Q3,Q3,Q3,Q3,Q1,Q3,0,0,Q3,12
313,7,Q1,Q3,Q1,Q4,Q1,Q1,Q3,0,0,Q1,12
313,8,0,0,Q1,Q4,0,0,Q2,0,0,Q2,12
313,9,0,0,Q1,Q4,0,0,Q2,Q3,0,Q1,12
313,10,0,0,Q1,Q4,0,0,Q1,0,0,0,12
313,11,0,0,Q1,Q4,0,0,Q2,0,0,Q2,12
313,12,0,0,Q1,Q4,0,0,Q2,0,0,Q1,12
313,13,Q3,Q2,Q2,Q2,Q4,Q1,Q3,0,0,Q1,12
314,2,Q1,Q1,Q3,Q2,Q1,Q2,Q3,0,Q1,Q2,12
314,3,0,0,Q3,Q1,0,0,Q1,0,Q2,Q2,12
314,4,Q1,Q2,Q1,Q1,0,Q2,Q2,0,Q2,Q3,12
314,5,0,0,Q4,Q1,0,0,Q1,0,0,Q1,12
314,6,Q2,Q1,Q4,Q1,Q4,Q3,Q4,0,Q1,Q4,12
314,7,0,0,0,0,0,0,Q1,0,0,Q4,12
314,8,0,0,Q4,Q1,0,0,Q2,0,0,0,12
314,9,0,0,0,0,0,0,Q2,0,0,Q2,12
314,10,0,0,Q3,Q2,0,0,0,0,0,0,12
314,11,0,0,Q4,Q1,0,0,Q2,0,Q2,0,12
314,12,0,0,Q4,Q1,0,0,Q2,0,0,0,12
314,13,Q3,Q2,Q1,Q1,Q4,Q4,Q2,0,0,0,12
316,2,Q1,Q2,Q2,Q3,Q2,Q2,Q3,0,0,Q2,12
316,3,Q3,Q3,Q1,Q4,Q4,Q4,Q3,0,0,Q3,12
316,4,Q2,Q2,Q1,Q4,Q4,Q4,Q3,0,Q1,Q3,12
316,5,Q2,Q1,Q3,Q2,Q3,Q4,Q4,0,0,Q3,12
316,6,Q4,Q3,Q4,Q3,Q4,Q4,Q4,0,0,Q3,12
316,7,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
316,8,0,0,Q3,Q2,0,0,Q2,0,0,0,12
316,9,0,0,Q4,Q1,0,0,Q1,0,0,0,12
316,10,0,0,0,0,0,0,0,0,0,0,12
316,11,0,0,Q1,Q2,0,0,Q2,0,0,0,12
316,12,0,0,Q3,Q1,0,0,Q2,0,0,0,12
316,13,Q2,Q2,Q3,Q3,Q2,Q3,Q2,0,0,0,12
317,2,Q2,Q3,Q4,Q4,Q4,Q3,Q2,0,0,Q1,12
317,3,Q4,Q2,Q3,Q2,Q1,Q4,Q4,0,0,Q4,12
317,4,Q2,Q2,Q4,Q4,Q3,Q3,Q3,0,0,Q2,12
317,5,Q3,Q3,Q2,Q3,Q4,Q3,Q4,0,0,Q4,12
317,6,Q4,Q3,Q4,Q4,Q4,Q4,Q3,0,0,Q3,12
317,7,0,0,Q4,Q2,0,0,Q1,0,0,0,12
317,8,Q1,Q3,Q2,Q3,Q3,Q2,Q3,0,0,Q4,12
317,9,0,0,Q3,Q2,0,0,Q2,0,0,0,12
317,10,0,0,Q2,Q3,0,0,Q2,0,0,0,12
317,11,0,0,Q3,Q2,0,0,Q2,0,0,Q1,12
317,12,0,0,Q3,Q2,0,0,Q2,0,0,0,12
317,13,Q3,Q2,Q4,Q4,Q3,Q4,Q4,0,0,Q4,12
319,2,Q1,Q2,Q1,Q4,0,Q2,Q2,0,Q1,Q1,12
319,3,Q2,Q1,Q3,Q2,Q4,Q4,Q4,Q1,0,Q4,12
319,4,0,0,Q3,Q2,Q4,0,Q2,0,0,Q1,12
319,5,Q1,Q1,Q3,Q2,Q1,Q3,Q3,0,0,Q4,12
319,6,Q2,Q1,Q1,Q2,Q4,Q2,Q2,0,Q3,Q1,12
319,7,0,0,Q1,Q4,0,0,Q1,0,0,Q1,12
319,8,Q1,0,Q4,Q1,Q2,Q1,Q3,0,0,Q2,12
319,9,0,0,Q4,Q1,0,0,Q2,0,Q1,Q1,12
319,10,0,0,Q4,Q1,0,0,Q2,Q1,Q1,0,12
319,11,Q2,Q1,Q3,Q2,Q2,0,Q3,0,0,Q1,12
319,12,0,0,Q3,Q2,0,0,Q3,0,Q4,Q3,12
319,13,Q3,Q2,Q4,Q2,Q4,Q4,Q4,0,0,Q4,12
320,3,Q4,Q1,0,0,0,Q4,Q2,0,0,Q2,11
320,4,Q3,Q1,Q3,Q2,Q4,Q3,Q3,0,0,Q2,11
320,5,0,0,Q4,Q1,0,0,Q1,0,0,0,11
320,6,Q1,Q4,Q4,Q1,Q2,0,Q1,0,0,Q2,11
320,7,0,0,Q4,Q1,0,0,Q1,0,0,0,11
320,8,0,0,Q3,Q2,0,0,Q2,0,0,0,11
320,9,0,0,Q4,Q1,0,0,Q2,0,0,Q1,11
320,10,0,0,Q4,Q1,0,0,Q1,0,0,0,11
320,11,0,0,Q4,Q1,0,0,Q2,0,0,0,11
320,12,0,0,Q4,Q1,0,0,Q2,0,0,0,11
320,13,Q1,Q4,0,0,Q1,Q1,0,0,0,0,11
322,2,Q1,Q4,Q3,Q1,0,Q1,Q2,0,0,Q1,12
322,3,Q3,Q4,Q1,Q4,0,Q4,Q2,0,0,Q2,12
322,4,0,0,Q4,Q1,0,0,Q1,0,0,0,12
322,5,0,0,Q4,Q1,0,0,Q1,0,0,0,12
322,6,0,0,0,0,0,0,Q1,0,0,0,12
322,7,0,0,Q4,Q1,0,0,Q1,0,0,0,12
322,8,0,0,0,0,0,0,Q2,0,0,0,12
322,9,0,0,Q4,Q1,0,0,Q3,0,0,Q2,12
322,10,Q1,0,0,0,0,Q1,Q2,0,0,0,12
322,11,0,0,Q3,Q1,0,0,Q2,0,0,0,12
322,12,0,0,Q4,Q1,0,0,0,0,0,0,12
322,13,Q4,Q3,Q1,Q3,0,Q4,Q2,0,0,0,12
323,2,0,0,Q1,Q4,0,0,Q1,0,Q2,Q1,12
323,3,0,0,Q3,Q1,0,0,Q1,0,0,0,12
323,4,0,0,Q4,Q1,0,0,Q1,0,0,0,12
323,5,0,0,Q2,Q2,0,0,Q1,0,0,Q1,12
323,6,0,0,0,0,0,0,0,0,0,0,12
323,7,0,0,Q1,Q1,0,0,Q1,0,0,0,12
323,8,0,0,Q2,Q1,0,0,Q2,0,0,0,12
323,9,0,0,Q4,Q2,0,0,Q2,0,0,Q1,12
323,10,0,0,Q2,Q2,Q1,0,Q2,0,0,0,12
323,11,0,0,Q1,Q2,0,0,Q2,0,0,0,12
323,12,0,0,Q4,Q2,0,0,Q2,0,0,0,12
323,13,Q2,Q2,Q1,Q1,Q1,Q1,Q2,0,0,0,12
324,2,0,0,0,0,0,0,0,0,0,0,12
324,3,Q1,Q1,Q4,Q2,Q3,Q3,Q4,0,0,Q2,12
324,4,Q1,Q1,Q4,Q1,0,Q1,Q2,0,0,Q1,12
324,5,0,0,Q3,Q2,0,0,Q2,0,0,Q2,12
324,6,Q1,Q4,Q3,Q1,0,0,Q1,0,0,0,12
324,7,Q2,Q2,Q3,Q2,Q1,Q3,Q3,0,0,Q3,12
324,8,Q2,Q2,Q3,Q2,0,Q4,Q4,0,0,Q1,12
324,9,Q2,Q2,Q3,Q2,0,Q3,Q3,0,0,Q2,12
324,10,0,0,Q3,Q2,0,0,Q2,0,0,Q3,12
324,11,Q2,Q4,Q3,Q3,0,Q2,Q3,0,0,Q4,12
324,12,Q3,Q2,Q3,Q2,0,Q4,Q4,0,0,Q1,12
324,13,0,0,Q4,Q1,0,0,Q3,0,0,Q1,12
325,2,Q1,Q2,Q3,Q1,Q2,0,Q2,0,0,Q2,12
325,3,Q3,Q1,Q3,Q2,Q3,Q3,Q3,0,0,Q4,12
325,4,Q3,Q2,Q2,Q3,Q4,Q4,Q4,0,0,Q4,12
325,5,0,0,Q3,Q1,Q3,0,Q2,0,0,Q3,12
325,6,Q3,Q1,Q4,Q1,Q4,Q4,Q4,0,0,Q4,12
325,7,0,0,Q1,Q2,0,0,Q2,0,0,Q1,12
325,8,Q2,Q1,Q2,Q4,Q3,Q4,Q4,0,0,Q4,12
325,9,Q3,Q1,Q4,Q2,Q4,Q4,Q4,0,0,Q4,12
325,10,Q2,Q1,Q3,Q1,Q4,Q4,Q4,0,0,Q1,12
325,11,0,0,Q3,Q2,Q2,0,Q3,0,0,Q1,12
325,12,0,0,Q2,Q1,Q2,0,Q3,0,0,Q2,12
325,13,Q4,Q1,Q2,Q1,Q4,Q4,0,0,0,0,12
327,3,0,0,Q1,Q4,0,0,Q1,0,0,0,10
327,4,0,0,Q4,Q1,0,0,Q1,0,0,0,10
327,5,0,0,Q4,Q1,0,0,Q1,0,0,0,10
327,7,0,0,Q1,Q1,0,0,Q1,0,0,0,10
327,8,0,0,Q4,Q1,0,0,Q2,0,0,0,10
327,9,0,0,Q4,Q1,Q1,0,Q2,0,0,Q1,10
327,10,0,0,Q4,Q1,Q1,0,Q2,0,0,Q3,10
327,11,0,0,Q4,Q1,0,0,Q2,0,0,0,10
327,12,0,0,Q4,Q1,0,0,Q2,0,0,0,10
327,13,Q4,Q2,Q2,Q1,Q4,Q2,Q3,0,0,Q1,10
328,2,0,0,Q3,Q1,Q3,0,Q2,0,0,Q2,12
328,3,0,0,Q2,Q1,Q2,0,Q1,0,0,Q2,12
328,4,Q1,Q3,Q2,Q2,Q3,Q1,Q2,0,0,Q2,12
328,5,0,0,Q4,Q1,Q1,0,Q2,0,0,Q3,12
328,6,Q2,Q2,Q2,Q1,Q3,Q4,Q2,0,0,Q4,12
328,7,0,0,Q3,Q2,Q3,0,Q2,0,0,Q1,12
328,8,0,0,Q4,Q1,Q3,0,Q3,Q1,0,Q2,12
328,9,0,0,Q4,Q1,Q2,0,Q3,0,0,Q2,12
328,10,0,0,Q4,Q1,Q2,0,Q3,0,0,Q3,12
328,11,0,0,Q4,Q1,Q2,0,Q3,0,0,Q1,12
328,12,0,0,Q4,Q1,Q3,0,Q3,0,0,Q1,12
328,13,Q4,Q1,Q4,Q1,Q4,Q4,0,0,Q4,Q4,12
329,3,Q1,Q4,Q1,Q4,0,Q1,Q2,0,Q2,Q4,11
329,4,Q2,Q4,Q1,Q4,0,Q3,Q1,0,0,Q1,11
329,5,0,0,Q2,Q4,0,0,Q1,0,0,Q1,11
329,6,Q2,Q3,Q1,Q4,Q4,Q3,Q2,0,0,Q3,11
329,7,0,0,Q1,Q4,0,0,Q1,0,0,Q1,11
329,8,0,0,Q1,Q4,0,0,Q1,0,0,0,11
329,9,0,0,Q1,Q4,0,0,Q1,0,0,Q1,11
329,10,0,0,0,0,0,0,Q1,0,0,Q3,11
329,11,0,0,Q1,Q4,0,0,Q1,0,0,Q1,11
329,12,Q2,Q4,Q2,Q4,0,Q2,Q4,0,0,Q4,11
329,13,Q3,Q3,Q2,Q4,Q3,Q4,Q4,0,0,Q4,11
331,2,Q4,Q1,0,0,0,0,Q2,Q2,0,Q1,12
331,3,0,0,Q4,Q1,0,0,Q1,0,0,Q1,12
331,4,Q1,0,0,0,0,Q1,Q1,0,0,Q1,12
331,5,0,0,Q4,Q2,0,0,Q2,0,0,Q1,12
331,6,Q3,Q1,Q3,Q2,Q3,Q4,Q4,0,0,Q4,12
331,7,0,0,Q4,Q2,0,0,Q1,0,0,0,12
331,8,0,0,Q1,Q2,0,0,Q2,0,0,0,12
331,9,0,0,Q4,Q1,0,0,Q2,0,0,0,12
331,10,0,0,Q3,Q2,0,0,Q2,0,0,0,12
331,11,0,0,0,0,0,0,Q2,0,0,0,12
331,12,0,0,Q4,Q1,0,0,0,0,0,0,12
331,13,Q3,Q1,Q3,Q2,Q3,Q3,Q2,0,0,0,12
332,2,0,0,Q2,Q3,0,0,Q1,0,Q2,0,12
332,3,Q1,Q1,Q1,Q3,0,Q1,Q1,0,0,Q1,12
332,4,0,0,Q2,Q3,0,0,Q1,0,Q2,Q1,12
332,5,0,0,Q1,Q4,0,0,Q1,0,0,0,12
332,6,Q4,Q1,Q3,Q1,Q4,Q4,Q3,0,0,Q4,12
332,7,0,0,Q3,Q2,Q1,0,Q2,0,0,Q1,12
332,8,0,0,Q3,Q2,0,0,Q2,0,0,0,12
332,9,0,0,Q3,Q2,0,0,Q2,0,0,0,12
332,10,0,0,Q3,Q2,0,0,Q2,0,0,0,12
332,11,0,0,Q3,Q2,0,0,Q2,0,0,0,12
332,12,0,0,Q2,Q3,0,0,Q2,0,0,0,12
332,13,0,0,Q2,Q1,Q1,0,Q1,0,0,0,12
333,2,Q2,Q1,Q3,Q1,Q3,Q3,Q4,Q4,Q4,Q4,12
333,3,Q2,Q1,Q3,Q2,Q4,Q2,Q4,Q4,Q4,Q4,12
333,4,Q2,Q1,Q3,Q2,Q4,Q4,Q2,Q1,0,Q4,12
333,5,Q1,Q3,Q4,Q3,Q4,Q1,Q4,Q3,Q2,Q4,12
333,6,Q4,Q2,Q4,Q2,Q2,Q3,Q4,Q4,Q1,Q4,12
333,7,0,0,Q1,Q4,0,0,Q3,Q4,0,Q3,12
333,8,Q1,Q1,Q2,Q3,Q1,Q1,Q4,Q4,0,Q2,12
333,9,0,0,Q4,Q1,0,0,Q3,Q3,0,Q4,12
333,10,Q4,Q2,Q2,Q3,Q3,0,Q4,Q2,0,Q1,12
333,11,Q4,Q1,Q3,Q2,Q3,0,Q4,Q4,Q1,Q3,12
333,12,0,0,Q4,Q1,Q1,0,Q3,Q4,Q2,Q1,12
333,13,Q4,Q2,Q4,Q2,Q1,0,Q1,0,0,Q2,12
334,2,Q3,Q3,Q3,Q2,Q2,Q3,Q4,Q3,0,Q4,12
334,3,Q1,Q1,Q4,Q3,Q4,Q1,Q2,0,0,Q3,12
334,4,Q1,Q1,Q2,Q3,Q4,Q1,Q3,Q1,0,Q3,12
334,5,Q1,Q1,Q2,Q3,Q4,Q1,Q3,0,Q2,Q4,12
334,6,Q3,Q3,Q4,Q3,Q2,Q4,Q4,0,Q1,Q4,12
334,7,Q1,Q2,Q3,Q2,Q4,Q1,Q3,0,0,Q2,12
334,8,0,0,Q3,Q2,Q4,0,Q3,0,Q3,Q3,12
334,9,0,0,Q2,Q3,Q2,0,Q3,Q1,0,Q3,12
334,10,Q1,Q4,Q2,Q3,Q1,Q1,Q2,0,0,0,12
334,11,0,0,Q2,Q4,Q3,0,Q3,0,0,Q1,12
334,12,Q1,0,Q1,Q4,Q2,Q2,Q3,0,Q1,Q2,12
334,13,Q1,Q4,Q3,Q2,0,0,Q2,0,0,Q4,12
337,2,Q4,Q3,Q2,Q3,Q4,Q2,Q4,Q4,0,Q4,12
337,3,Q1,Q4,Q3,Q2,Q1,0,Q2,Q1,0,Q2,12
337,4,Q2,Q4,Q3,Q2,Q2,Q1,Q3,Q1,0,Q4,12
337,5,0,0,Q3,Q2,Q1,0,Q2,0,0,Q2,12
337,6,Q4,Q4,Q4,Q4,Q1,Q1,Q3,0,0,Q4,12
337,7,0,0,Q2,Q3,Q1,0,Q3,Q3,0,Q3,12
337,8,0,0,Q4,Q1,Q1,0,Q3,0,0,Q1,12
337,9,Q2,Q3,Q2,Q2,Q3,0,Q4,0,Q1,Q4,12
337,10,0,0,Q3,Q2,Q3,0,Q3,0,0,Q3,12
337,11,0,0,Q4,Q1,0,0,Q2,0,0,Q3,12
