user_id,W2_Sun_ontopic,W2_Sun_revisit,W2_Sun_metacog,W2_Sun_orient,W2_Sun_prj,W2_Mon_ontopic,W2_Mon_revisit,W2_Mon_metacog,W2_Mon_orient,W2_Mon_prj,W2_Tue_ontopic,W2_Tue_revisit,W2_Tue_metacog,W2_Tue_orient,W2_Tue_prj,W2_Wed_ontopic,W2_Wed_revisit,W2_Wed_metacog,W2_Wed_orient,W2_Wed_prj,W2_Thu_ontopic,W2_Thu_revisit,W2_Thu_metacog,W2_Thu_orient,W2_Thu_prj,W2_Fri_ontopic,W2_Fri_revisit,W2_Fri_metacog,W2_Fri_orient,W2_Fri_prj,W2_Sat_ontopic,W2_Sat_revisit,W2_Sat_metacog,W2_Sat_orient,W2_Sat_prj,W3_Sun_ontopic,W3_Sun_revisit,W3_Sun_metacog,W3_Sun_orient,W3_Sun_prj,W3_Mon_ontopic,W3_Mon_revisit,W3_Mon_metacog,W3_Mon_orient,W3_Mon_prj,W3_Tue_ontopic,W3_Tue_revisit,W3_Tue_metacog,W3_Tue_orient,W3_Tue_prj,W3_Wed_ontopic,W3_Wed_revisit,W3_Wed_metacog,W3_Wed_orient,W3_Wed_prj,W3_Thu_ontopic,W3_Thu_revisit,W3_Thu_metacog,W3_Thu_orient,W3_Thu_prj,W3_Fri_ontopic,W3_Fri_revisit,W3_Fri_metacog,W3_Fri_orient,W3_Fri_prj,W3_Sat_ontopic,W3_Sat_revisit,W3_Sat_metacog,W3_Sat_orient,W3_Sat_prj,W4_Sun_ontopic,W4_Sun_revisit,W4_Sun_metacog,W4_Sun_orient,W4_Sun_prj,W4_Mon_ontopic,W4_Mon_revisit,W4_Mon_metacog,W4_Mon_orient,W4_Mon_prj,W4_Tue_ontopic,W4_Tue_revisit,W4_Tue_metacog,W4_Tue_orient,W4_Tue_prj,W4_Wed_ontopic,W4_Wed_revisit,W4_Wed_metacog,W4_Wed_orient,W4_Wed_prj,W4_Thu_ontopic,W4_Thu_revisit,W4_Thu_metacog,W4_Thu_orient,W4_Thu_prj,W4_Fri_ontopic,W4_Fri_revisit,W4_Fri_metacog,W4_Fri_orient,W4_Fri_prj,W4_Sat_ontopic,W4_Sat_revisit,W4_Sat_metacog,W4_Sat_orient,W4_Sat_prj,W5_Sun_ontopic,W5_Sun_revisit,W5_Sun_metacog,W5_Sun_orient,W5_Sun_prj,W5_Mon_ontopic,W5_Mon_revisit,W5_Mon_metacog,W5_Mon_orient,W5_Mon_prj,W5_Tue_ontopic,W5_Tue_revisit,W5_Tue_metacog,W5_Tue_orient,W5_Tue_prj,W5_Wed_ontopic,W5_Wed_revisit,W5_Wed_metacog,W5_Wed_orient,W5_Wed_prj,W5_Thu_ontopic,W5_Thu_revisit,W5_Thu_metacog,W5_Thu_orient,W5_Thu_prj,W5_Fri_ontopic,W5_Fri_revisit,W5_Fri_metacog,W5_Fri_orient,W5_Fri_prj,W5_Sat_ontopic,W5_Sat_revisit,W5_Sat_metacog,W5_Sat_orient,W5_Sat_prj,W7_Sun_ontopic,W7_Sun_revisit,W7_Sun_metacog,W7_Sun_orient,W7_Sun_prj,W7_Mon_ontopic,W7_Mon_revisit,W7_Mon_metacog,W7_Mon_orient,W7_Mon_prj,W7_Tue_ontopic,W7_Tue_revisit,W7_Tue_metacog,W7_Tue_orient,W7_Tue_prj,W7_Wed_ontopic,W7_Wed_revisit,W7_Wed_metacog,W7_Wed_orient,W7_Wed_prj,W7_Thu_ontopic,W7_Thu_revisit,W7_Thu_metacog,W7_Thu_orient,W7_Thu_prj,W7_Fri_ontopic,W7_Fri_revisit,W7_Fri_metacog,W7_Fri_orient,W7_Fri_prj,W7_Sat_ontopic,W7_Sat_revisit,W7_Sat_metacog,W7_Sat_orient,W7_Sat_prj,W8_Sun_ontopic,W8_Sun_revisit,W8_Sun_metacog,W8_Sun_orient,W8_Sun_prj,W8_Mon_ontopic,W8_Mon_revisit,W8_Mon_metacog,W8_Mon_orient,W8_Mon_prj,W8_Tue_ontopic,W8_Tue_revisit,W8_Tue_metacog,W8_Tue_orient,W8_Tue_prj,W8_Wed_ontopic,W8_Wed_revisit,W8_Wed_metacog,W8_Wed_orient,W8_Wed_prj,W8_Thu_ontopic,W8_Thu_revisit,W8_Thu_metacog,W8_Thu_orient,W8_Thu_prj,W8_Fri_ontopic,W8_Fri_revisit,W8_Fri_metacog,W8_Fri_orient,W8_Fri_prj,W8_Sat_ontopic,W8_Sat_revisit,W8_Sat_metacog,W8_Sat_orient,W8_Sat_prj,W9_Sun_ontopic,W9_Sun_revisit,W9_Sun_metacog,W9_Sun_orient,W9_Sun_prj,W9_Mon_ontopic,W9_Mon_revisit,W9_Mon_metacog,W9_Mon_orient,W9_Mon_prj,W9_Tue_ontopic,W9_Tue_revisit,W9_Tue_metacog,W9_Tue_orient,W9_Tue_prj,W9_Wed_ontopic,W9_Wed_revisit,W9_Wed_metacog,W9_Wed_orient,W9_Wed_prj,W9_Thu_ontopic,W9_Thu_revisit,W9_Thu_metacog,W9_Thu_orient,W9_Thu_prj,W9_Fri_ontopic,W9_Fri_revisit,W9_Fri_metacog,W9_Fri_orient,W9_Fri_prj,W9_Sat_ontopic,W9_Sat_revisit,W9_Sat_metacog,W9_Sat_orient,W9_Sat_prj,W10_Sun_ontopic,W10_Sun_revisit,W10_Sun_metacog,W10_Sun_orient,W10_Sun_prj,W10_Mon_ontopic,W10_Mon_revisit,W10_Mon_metacog,W10_Mon_orient,W10_Mon_prj,W10_Tue_ontopic,W10_Tue_revisit,W10_Tue_metacog,W10_Tue_orient,W10_Tue_prj,W10_Wed_ontopic,W10_Wed_revisit,W10_Wed_metacog,W10_Wed_orient,W10_Wed_prj,W10_Thu_ontopic,W10_Thu_revisit,W10_Thu_metacog,W10_Thu_orient,W10_Thu_prj,W10_Fri_ontopic,W10_Fri_revisit,W10_Fri_metacog,W10_Fri_orient,W10_Fri_prj,W10_Sat_ontopic,W10_Sat_revisit,W10_Sat_metacog,W10_Sat_orient,W10_Sat_prj,W11_Sun_ontopic,W11_Sun_revisit,W11_Sun_metacog,W11_Sun_orient,W11_Sun_prj,W11_Mon_ontopic,W11_Mon_revisit,W11_Mon_metacog,W11_Mon_orient,W11_Mon_prj,W11_Tue_ontopic,W11_Tue_revisit,W11_Tue_metacog,W11_Tue_orient,W11_Tue_prj,W11_Wed_ontopic,W11_Wed_revisit,W11_Wed_metacog,W11_Wed_orient,W11_Wed_prj,W11_Thu_ontopic,W11_Thu_revisit,W11_Thu_metacog,W11_Thu_orient,W11_Thu_prj,W11_Fri_ontopic,W11_Fri_revisit,W11_Fri_metacog,W11_Fri_orient,W11_Fri_prj,W11_Sat_ontopic,W11_Sat_revisit,W11_Sat_metacog,W11_Sat_orient,W11_Sat_prj,W12_Sun_ontopic,W12_Sun_revisit,W12_Sun_metacog,W12_Sun_orient,W12_Sun_prj,W12_Mon_ontopic,W12_Mon_revisit,W12_Mon_metacog,W12_Mon_orient,W12_Mon_prj,W12_Tue_ontopic,W12_Tue_revisit,W12_Tue_metacog,W12_Tue_orient,W12_Tue_prj,W12_Wed_ontopic,W12_Wed_revisit,W12_Wed_metacog,W12_Wed_orient,W12_Wed_prj,W12_Thu_ontopic,W12_Thu_revisit,W12_Thu_metacog,W12_Thu_orient,W12_Thu_prj,W12_Fri_ontopic,W12_Fri_revisit,W12_Fri_metacog,W12_Fri_orient,W12_Fri_prj,W12_Sat_ontopic,W12_Sat_revisit,W12_Sat_metacog,W12_Sat_orient,W12_Sat_prj
928,0,0,0,0,0,43,0,18,5,0,0,14,23,11,0,0,0,0,0,0,129,1,18,31,0,10,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,7,15,0,0,0,0,0,0,90,8,8,6,0,0,0,0,0,0,0,0,0,0,0,3,114,18,17,0,0,0,14,11,0,2,95,18,21,0,0,0,0,0,0,167,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,15,0,0,76,12,12,0,145,2,9,7,0,0,24,7,9,0,0,0,0,0,0,0,100,11,14,0,0,0,0,0,0,0,0,0,0,0,0,14,2,24,8,0,0,8,12,0,56,3,7,26,13,9,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,8,0,0,0,0,0,0,45,0,5,3,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,9,10,1,0,6,6,6,0,2,0,2,7,9,0,0,0,6,7,0,0,0,0,0,0,170,12,13,0,0,140,3,4,0,0,8,7,9,0,5,40,15,11,0,22,0,12,11,15,0,0,3,6,0,0,54,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,21,20,13,21,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,55,0,10,7,0,0,0,0,0,0,0,0,0,0,0
929,22,0,2,5,0,59,0,19,22,0,3,0,4,1,0,11,1,17,16,0,0,1,19,15,0,0,0,0,0,0,0,0,0,0,0,40,0,6,9,0,17,0,19,13,0,12,20,5,3,0,10,0,18,22,0,47,0,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,40,0,61,38,0,34,0,2,2,0,43,1,19,18,0,0,0,5,5,0,0,0,0,0,0,14,0,10,8,0,28,0,4,6,0,55,64,32,30,0,110,0,8,11,0,0,0,4,5,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,13,0,3,9,0,0,0,8,13,7,29,0,3,4,0,0,0,12,18,17,60,0,11,14,11,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,29,3,23,25,0,45,7,5,8,0,0,0,19,21,15,49,5,22,26,20,0,0,0,0,0,12,0,2,6,0,0,0,0,0,0,0,0,0,0,0,70,0,7,8,1,0,0,7,9,2,0,0,13,41,5,0,2,0,3,0,0,0,0,0,0,9,9,17,18,0,14,31,42,45,0,0,0,0,0,0,72,13,23,34,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,5,0,2,5,0,72,6,29,36,0,16,0,4,4,1,36,0,10,20,1,0,0,6,10,8,0,0,0,0,0,0,0,0,0,0,3,0,2,6,9,8,9,28,34,9,0,0,0,0,0,0,0,19,33,8,0,0,7,10,0,2,0,3,5,2,0,0,0,0,0
930,0,0,6,2,0,123,0,38,28,0,0,0,0,0,0,126,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,0,42,44,13,14,0,0,48,1,3,0,0,0,0,0,0,131,112,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,3,4,0,0,0,0,0,0,0,0,0,0,0,122,8,32,25,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,10,378,24,25,0,174,16,29,19,0,0,0,0,0,0,0,0,11,8,0,0,134,24,16,0,0,0,0,0,0,0,0,0,0,0,63,4,12,13,0,0,0,0,0,0,0,0,11,16,15,69,0,1,3,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0,0,56,0,2,4,0,20,4,4,5,0,1,134,26,28,8,94,30,10,14,0,14,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,60,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,2,0,0,0,0,0,0,40,0,28,31,11,26,17,16,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,2,101,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,26,30,9,12,0,3,6,0,0,0,32,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,26,0,1,1,0,23,0,12,9,0,0,0,0,0,0,0,0,0,0,0,87,0,5,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,20,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,10,5,0,0,0,1,2,0,0,0,0,0,0,4,0,1,2,0,5,0,1,1,0,0,0,0,0,0,14,52,13,5,0,24,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,3,4,0,2,0,1,1,0,39,0,1,1,0,0,0,0,0,0,34,0,7,17,16,0,0,0,0,0,0,0,0,0,0,64,0,2,2,0,9,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,3,5,0,0,9,10,1,0,0,0,0,0,19,11,1,7,0,5,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,4,10,6,14,0,0,0,0,0,0,0,0,0,0,0,14,1,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,1,0,0,0,0,3,0,0,0,0,0
933,31,0,8,7,0,1,1,15,17,0,121,0,49,22,0,0,0,7,3,0,36,0,13,9,0,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,19,66,27,0,42,6,6,3,0,0,0,0,0,0,0,0,0,0,0,9,1,37,19,0,6,64,25,12,0,0,18,12,6,0,0,8,20,14,0,66,0,2,3,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,5,3,0,0,7,17,15,15,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,20,17,0,0,0,13,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,5,5,1,0,10,40,39,27,49,0,0,1,0,5,0,2,2,0,0,0,0,0,0,31,0,19,8,0,0,0,0,0,0,0,0,12,2,0,0,10,30,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8,7,0,111,13,18,14,0,0,1,17,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,0,0,0,0,19,0,5,7,12,10,0,28,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,0,0,4,5,0,22,0,4,5,0,2,0,2,2,0,0,0,0,0,0,36,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,24,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,8,18,11,12,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,5,0,1,5,0,1,0,0,0,0,0,0,25,0,1,2,0,24,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,12,7,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,1,2,1,0,0,0,0,0,0,34,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,10,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,10,10,4,0,0,0,0,0,0,0,0,0,0,18,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,14,19,3,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,9,7,0,0,0,0,0,0,0,0,0,0,0,19,0,3,4,0,0,0,0,0,0,0,0,0,1,4
935,0,0,0,0,0,5,0,5,5,0,0,0,18,47,0,0,0,5,4,0,29,0,9,9,0,0,1,2,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,80,1,9,12,0,7,2,4,10,0,27,0,5,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,0,0,0,13,7,0,0,0,12,14,0,0,0,9,7,0,24,0,7,17,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,8,52,14,15,0,0,45,14,13,0,0,145,1,4,0,0,38,0,4,0,45,32,2,5,0,14,0,4,9,0,0,0,0,0,0,58,0,21,24,35,0,8,20,15,10,0,0,2,3,1,25,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,10,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,25,0,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,10,13,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,10,19,3,118,41,17,27,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,2,3,0,22,21,8,0,0,7,1,0,0,0,4,4,1,2,0,5,5,2
936,0,0,5,5,0,0,0,0,0,0,0,0,6,7,0,196,4,63,47,0,23,2,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,6,0,13,9,21,23,0,263,71,24,18,0,0,0,3,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,48,10,13,0,308,6,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,6,4,0,0,0,4,4,0,0,14,10,12,0,111,1,9,11,0,108,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,12,7,6,9,125,3,7,10,0,128,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,0,13,4,7,5,63,0,2,4,0,159,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2,0,0,0,2,4,4,108,2,7,8,0,221,0,5,6,0,0,0,0,0,0,0,83,0,3,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,71,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,234,41,49,3,86,191,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,9,77,0,3,2,0,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,25,0,3,2,0,0,0,16,28,0,0,0,0,0,0,63,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,13,11,0,0,0,0,0,0,0,0,0,0,0,61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,24,122,1,1,0,0,0,0,0,0,0,0,0,0,0,56,0,1,1,0,0,0,0,0,0,0,4,2,4,0,12,13,5,10,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,46,0,1,1,0,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0,1,0,5,9,0,0,0,0,0,0,67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,0,3,3,0,0,0,0,0,0,0,0,16,21,18,0,0,0,0,0,55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,3,2,0,0,1,4,5,12,0,0,6,4,9,0,0,0,0,0,50,2,5,6,1,0,0,0,0,0,0,0,0,0,0,15,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,55,0,1,1,0,0,0,0,0,0,0,0,0,0,0
938,36,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,4,5,0,49,0,5,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,19,1,4,5,0,0,0,0,0,0,0,32,4,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,66,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,5,6,9,0,0,0,0,0,0,0,0,0,0,36,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,1,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,13,0,0,0,0,0
940,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,12,12,0,0,0,0,0,0,0,0,6,4,0,0,0,1,2,0,0,32,15,11,0,0,0,0,0,0,88,104,9,5,0,2,0,3,2,0,0,0,14,15,0,40,37,14,12,0,0,0,8,2,0,0,111,13,10,0,0,0,0,0,0,0,0,2,2,0,102,0,5,5,0,0,0,0,0,0,4,0,6,4,0,13,0,5,4,0,0,18,14,15,0,0,0,0,0,0,0,0,4,1,0,149,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,10,0,14,4,4,0,0,0,0,0,0,69,0,5,7,0,161,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,12,5,3,0,0,0,0,0,0,0,0,0,0,0,34,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,6,7,0,0,0,0,0,0,0,0,0,0,0,31,354,19,6,0,0,18,2,1,0,0,0,0,0,0,0,1,18,15,6,0,0,0,0,0,0,259,12,10,0,0,0,0,0,0,46,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,36,4,1,0,0,0,0,0,0,0,36,13,12,0,40,158,10,6,0,0,0,0,0,0,0,0,2,4,7,18,0,6,4,8,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,8,9,0
941,22,0,8,16,0,52,0,5,8,0,50,0,9,15,0,0,0,3,4,0,57,0,8,9,0,11,0,8,7,0,42,0,4,6,0,27,6,20,22,0,16,0,11,11,0,18,28,9,6,0,28,20,10,9,0,63,4,5,6,0,0,0,0,0,0,0,0,0,0,0,100,0,16,12,0,3,66,3,9,0,0,0,0,0,0,38,0,5,4,0,88,0,6,6,0,0,0,0,0,0,0,0,0,0,0,16,7,4,7,0,46,118,9,31,0,0,0,0,0,0,12,79,10,13,0,117,0,4,5,0,0,0,0,0,0,20,55,3,3,0,0,0,1,2,0,0,0,5,8,0,95,0,4,6,0,0,0,5,6,24,0,0,0,0,0,0,0,0,0,0,22,0,1,2,0,0,0,0,0,0,17,1,11,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,2,0,0,0,0,0,0,0,17,4,2,0,0,0,0,0,0,62,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,2,0,31,2,18,24,0,56,19,14,10,1,0,174,34,54,4,1,0,4,6,0,2,0,0,2,0,0,0,0,0,0,11,57,7,14,0,46,66,12,23,0,32,0,4,3,0,4,0,3,4,2,44,0,2,2,0,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,0,10,15,0,29,0,7,14,0,32,0,4,7,14,5,0,2,4,2,17,16,0,2,0,0,0,0,0,0
942,0,0,0,0,0,17,6,12,17,0,0,0,0,0,0,0,0,0,0,0,263,0,6,16,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,3,53,5,13,0,0,0,0,0,0,0,0,0,0,0,76,0,23,12,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,72,5,8,0,0,6,0,0,0,0,0,0,0,0,63,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,4,7,0,0,0,0,0,0,0,0,0,0,0,49,0,9,7,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,17,4,8,0,0,10,0,0,0,0,0,0,0,0,44,0,4,6,11,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,1,26,2,5,0,0,0,0,0,0,0,0,0,0,0,40,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,4,0,0,6,0,0,0,0,0,0,0,0,57,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,9,12,0,0,0,0,0,0,0,0,0,0,0,29,0,17,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,3,0,0,0,0,0,0,0,0,0,0,0,32,0,5,7,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,19,9,8,10,0,0,0,0,0,0,0,0,0,0,0,22,0,2,2,0,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,0,126,1,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,3,0,77,28,9,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,4,0,57,11,12,10,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0,0,0,0,0,0,15,5,2,0,40,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,69,3,9,7,29,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,12,1,1,0,63,0,12,13,14,0,0,18,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,3,11,54,14,9,19,8,0,0,2,2,1,0,0,0,0,0,0,88,4,15,3,0,0,0,0,0,0,0,0,0,0,10,38,14,19,10,39,18,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,12,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,3,4,3,38,2,19,16,1,0,0,4,4,3,0,0,0,0,0
